rank,station_uuid,name,brand,city,post_code,fuel,fuel_label,customer_friendliness_score,price_level_score,stability_score,markdown_speed_score,noon_price_eur_l,span_cents,first_markdown_hour_after_12,markdown_by_14_cents,markdown_by_16_cents,markdown_by_18_cents,markdown_by_22_cents,cycle_days
13785,59c45b83-dbc4-46e2-a3c3-ff40310824e8,TotalEnergies Osterburg,TotalEnergies,Osterburg,39606,e5,E5,54.523,47.441,72.43,43.697,2.229,10.0,3.0,0.0,10.0,11.0,11.0,1
13785,8dc50557-2acf-430a-a078-119181ce170a,TotalEnergies Halle,TotalEnergies,Halle,06124,e5,E5,54.523,47.441,72.43,43.697,2.229,10.0,3.0,0.0,9.0,11.0,11.0,1
13785,9e222667-4909-4b69-a73e-46d12660e7ff,TotalEnergies Edesheim,TotalEnergies,Edesheim,67483,e5,E5,54.523,47.441,72.43,43.697,2.229,10.0,3.0,0.0,2.0,11.0,11.0,1
13785,abab6851-1278-431f-9d32-121572816947,TotalEnergies Gaertringen,TotalEnergies,Gaertringen,71116,e5,E5,54.523,47.441,72.43,43.697,2.229,10.0,3.0,0.0,6.0,11.0,11.0,1
13790,00060585-0003-4444-8888-acdc00000003,"Bergler Mineralöl GmbH, Vohenstrauss",Bergler,Vohenstrauß,92648,diesel,Diesel,54.512,32.757,44.069,86.711,2.279,14.0,1.0,15.0,16.0,17.0,17.0,1
13791,0baa646b-5ca8-4bb2-be73-b52e77436c9b,Riegger Tankpunkt Königsfeld,Freie Tankstelle,Königsfeld,78126,e10,E10,54.511,83.156,24.764,55.614,2.139,14.0,2.0,7.0,8.0,10.0,12.0,1
13792,237228d5-b19d-4bee-bf8e-14b3f1c41449,Esso Tankstelle,ESSO,ZETEL,26340,e5,E5,54.509,14.276,95.331,53.92,2.249,5.0,1.0,2.0,4.0,4.0,4.0,1
13793,3b23d717-cdf5-4995-85d8-a1081aa52161,Aral Tankstelle,ARAL,Kassel,34123,e5,E5,54.506,47.441,93.675,22.402,2.229,6.0,3.0,0.0,4.0,4.0,4.0,1
13793,e9038964-70dd-4f4a-a39f-a7b242ccc804,Aral Tankstelle,ARAL,Fuldatal,34233,e5,E5,54.506,47.441,93.675,22.402,2.229,6.0,3.0,0.0,4.0,4.0,4.0,1
13795,00061226-0001-4444-8888-acdc00000001,Tankstelle Cunow Marklohe,Tankstelle Cunow Marklohe,Marklohe,31608,e10,E10,54.505,30.497,72.983,60.034,2.179,10.0,1.0,4.0,4.0,7.0,8.0,1
13795,10e71ffe-b7f2-4e4e-8383-f6699d6bf3ac,Tobias Brack,Shell,Lübz,19386,e10,E10,54.505,30.497,72.983,60.034,2.179,10.0,1.0,2.0,5.0,7.0,8.0,1
13795,4e1a5820-0501-45fc-953a-8616f864b5ac,Mark Tedsen,Shell,Westerrönfeld,24784,e10,E10,54.505,30.497,72.983,60.034,2.179,10.0,1.0,2.0,3.0,7.0,8.0,1
13795,823b05ca-6fdf-406e-ab41-b7b4d1f9a88b,Jürgen Schmücker,Shell,Eschede,29348,e10,E10,54.505,30.497,72.983,60.034,2.179,10.0,1.0,2.0,3.0,7.0,9.0,1
13799,005056ba-7cb6-1ed2-bceb-bd39227fcd4e,famila Tankstelle,FAMILA,Schneverdingen,29640,e5,E5,54.496,74.929,72.43,16.128,2.209,10.0,4.0,0.0,6.0,7.0,9.0,1
13799,51d4b510-a095-1aa0-e100-80009459e03a,JET ASCHERSLEBEN GUESTENER STR. 18C,JET,ASCHERSLEBEN,06449,e5,E5,54.496,74.929,72.43,16.128,2.209,10.0,4.0,0.0,2.0,7.0,7.0,1
13799,51d4b5c3-a095-1aa0-e100-80009459e03a,JET POTSDAM GROSSBEERENSTR. 344,JET,POTSDAM,14480,e5,E5,54.496,74.929,72.43,16.128,2.209,10.0,4.0,0.0,1.0,7.0,7.0,1
13799,7a7db563-24f4-44e0-8285-26f4bd0950b0,Sprint Hecklingen OT Schneidlingen Magdeburger Str.,Sprint,Hecklingen OT Schneidlingen,39444,e5,E5,54.496,74.929,72.43,16.128,2.209,10.0,4.0,0.0,2.0,7.0,7.0,1
13799,7b180006-0b91-4e21-97b7-b5a6044e4e8e,Sprint Alsleben Wiesenberg,Sprint,Alsleben,06425,e5,E5,54.496,74.929,72.43,16.128,2.209,10.0,4.0,0.0,2.0,7.0,9.0,1
13799,8874a4f2-cfca-4355-9971-570cfdf90a27,CLASSIC Staßfurt,CLASSIC,Staßfurt,39418,e5,E5,54.496,74.929,72.43,16.128,2.209,10.0,4.0,0.0,2.0,7.0,8.0,1
13805,534d7df7-a650-47cd-aad5-5e7d8c9d01cf,Raiffeisen-Warengenossenschaft Groß Lessen-Diepholz eG,Raiffeisen Groß Lessen-Diepholz,Rehden,49453,e5,E5,54.494,28.824,92.304,42.355,2.239,6.0,2.0,5.0,5.0,6.0,7.0,1
13805,807ff83e-9b90-4b90-bfa0-a20295ad7c89,Raiffeisen-Warengenossenschaft Groß Lessen-Diepholz eG,Raiffeisen Groß Lessen-Diepholz,Drebber,49457,e5,E5,54.494,28.824,92.304,42.355,2.239,6.0,2.0,5.0,5.0,6.0,7.0,1
13807,005056ba-7cb6-1ed2-bceb-c9aaa4b44d54,star Tankstelle,STAR,Leinefelde,37327,e10,E10,54.492,66.982,42.706,53.787,2.159,12.0,1.0,2.0,2.0,4.0,5.0,1
13807,023e2fcd-0716-42cc-9e22-80f072e7d817,OIL! Tankstelle Hankensbüttel,OIL!,Hankensbüttel,29386,e10,E10,54.492,49.818,42.706,70.953,2.169,12.0,1.0,3.0,4.0,10.0,12.0,1
13807,3116ea83-358d-4528-a440-6a84f56cde37,LEO Wolfsburg-Almke,LEO,Wolfsburg,38446,e10,E10,54.492,49.818,42.706,70.953,2.169,12.0,1.0,2.0,7.0,10.0,11.0,1
13807,7a648916-974a-40d6-a6f5-7db1ce382564,"TS Melle, Oldendorfer Straße",Metank,Melle,49324,e10,E10,54.492,49.818,42.706,70.953,2.169,12.0,1.0,4.0,7.0,10.0,12.0,1
13807,91900560-679e-46c3-9bb0-7ceaf1a8e5e0,"TS, Industriestraße",Metank,Melle,49324,e10,E10,54.492,49.818,42.706,70.953,2.169,12.0,1.0,4.0,7.0,10.0,12.0,1
13807,b2b2f608-7d68-4cd2-8793-aa51d064de4b,OIL! Tankstelle Aachen,OIL!,Aachen,52078,e10,E10,54.492,49.818,42.706,70.953,2.169,12.0,1.0,2.0,4.0,10.0,13.0,1
13807,cd9f4bb8-d96d-4edd-a0c1-aa8eb18443c9,Tankstelle Krauchenwies,BURGER 24H,Krauchenwies,72505,e10,E10,54.492,49.818,42.706,70.953,2.169,12.0,1.0,8.0,10.0,10.0,10.0,1
13807,e2ca8101-423c-4109-8bb3-c575daff8988,OIL! Tankstelle Neu Wulmstorf,OIL!,Neu Wulmstorf,21629,e10,E10,54.492,49.818,42.706,70.953,2.169,12.0,1.0,9.0,10.0,10.0,11.0,1
13815,f4a2e1e5-3b7a-4c31-ab3a-711f83538c1e,ENI,AGIP ENI,Obertraubling,93083,diesel,Diesel,54.479,98.31,6.069,59.058,2.099,18.0,1.0,3.0,6.0,8.0,9.0,1
13815,1f5038dd-83f9-46b6-ba5e-e8b5b80a4d8d,Rene Philippi,Westfalen,Steinfurt,48565,e5,E5,54.479,14.276,61.038,88.123,2.249,11.0,1.0,8.0,13.0,16.0,16.0,1
13815,8d620595-d28a-48e6-b978-42a51dc41424,Esso Tankstelle,ESSO,BRUCHMUEHLBACH-MIESAU,66892,e5,E5,54.479,14.276,61.038,88.123,2.249,11.0,1.0,5.0,11.0,16.0,16.0,1
13818,b776890a-ef40-4098-b29a-6cd96a90560d,TotalEnergies Waldau,TotalEnergies,Schleusingn  OT Waldau,98553,e5,E5,54.474,47.441,89.879,26.103,2.229,7.0,3.0,0.0,4.0,6.0,7.0,1
13819,20cc02c8-65bf-4c5c-a32c-498dacc3164c,Esso Tankstelle,ESSO,GOETTINGEN,37083,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,5.0,9.0,11.0,11.0,1
13819,2c86fab9-81f6-4cb0-a8f0-3f73a4c064fa,Esso Station,ESSO,Ebelsbach,97500,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,10.0,11.0,11.0,11.0,1
13819,459df4b5-a412-4be1-b176-c2e4346cf372,TAS Stadtoldendorf,TAS,Stadtoldendorf,37627,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,2.0,10.0,11.0,11.0,1
13819,467e5e4a-fd47-4ac9-3e52-1d620e5394a8,TAS Alfeld,TAS,Alfeld,31061,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,3.0,4.0,11.0,12.0,1
13819,4a5ca240-87a4-46aa-ac82-2383ca58f62e,Breintner Waldkraiburg,Breintner,Waldkraiburg,84478,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,10.0,10.0,11.0,11.0,1
13819,4f07eef6-0638-4ae2-b7b4-6a12f8ce1044,Thorsten Sonntag,Westfalen,Oelde,59302,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,5.0,9.0,11.0,12.0,1
13819,52eb8eee-2ca6-4b7f-a242-5e5ac93c712a,Esso Tankstelle,ESSO,TRIBERG,78098,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,11.0,11.0,11.0,12.0,1
13819,5f263566-836d-4393-a701-9fe253615876,Esso Tankstelle,ESSO,GOETTINGEN,37073,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,5.0,9.0,11.0,11.0,1
13819,8fa70ebd-27ca-43ff-8345-d1f380cb5501,Automatenstation Wiegand,bft - Walther,Burghaun-Steinbach,36151,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,7.0,7.0,11.0,11.0,1
13819,9288993d-bb94-4bd7-8bee-6d7c5a1b8953,TAS Delligsen,TAS,Delligsen,31073,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,3.0,4.0,11.0,12.0,1
13819,9cb41758-4229-4ce3-bc13-efca8c4192ee,Esso Tankstelle,ESSO,KIRCHBARKAU,24245,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,7.0,8.0,11.0,12.0,1
13819,b8d52b7b-94c0-4297-e2ca-45ac98c1aacb,TAS Freden,TAS,Freden,31084,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,3.0,4.0,11.0,12.0,1
13819,c983f99c-871f-4764-ab60-3580ef82e286,Esso Tankstelle,ESSO,FELSBERG,34587,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,8.0,10.0,11.0,12.0,1
13819,e1a15081-2560-9107-e040-0b0a3dfe563c,"Torgau, Eilenburger Str. 79a",HEM,Torgau,04860,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,3.0,9.0,11.0,11.0,1
13819,e552b0e1-cda8-4c18-ae4a-3af8da64ab27,Esso Tankstelle,ESSO,MALSFELD,34323,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,8.0,9.0,11.0,12.0,1
13819,f9e2db4d-a0b0-481d-97c5-f1953ed63657,Tankhof Eschershausen,Tankhof Anders,Eschershausen,37632,e10,E10,54.47,15.456,72.983,74.97,2.189,10.0,1.0,2.0,10.0,11.0,11.0,1
13835,25770bfa-c859-41c0-aa3f-640808d37f35,Heinrich Klöcker GmbH & Co. KG,AVIA,Engelskirchen,51766,e10,E10,54.467,6.338,82.093,74.97,2.199,9.0,1.0,3.0,7.0,11.0,11.0,1
13835,e1a15081-24da-9107-e040-0b0a3dfe563c,"Dahlen, Bahnhofstr. 93",HEM,Dahlen,04774,e10,E10,54.467,6.338,82.093,74.97,2.199,9.0,1.0,8.0,10.0,11.0,11.0,1
13837,29b2c05b-a0ba-455f-b37a-d3c171358f31,Esso Station,ESSO,Altomünster,85250,diesel,Diesel,54.466,6.376,69.378,87.645,2.299,12.0,1.0,17.0,18.0,18.0,18.0,1
13838,2856ac0c-83a3-4592-fec0-fd5dc25165b2,Autohaus Blöbaum,freie Tankstelle,Bad Oeynhausen,32549,e5,E5,54.462,74.929,86.178,2.28,2.209,8.0,22.0,0.0,0.0,0.0,0.0,1
13839,51d4b4ae-a095-1aa0-e100-80009459e03a,JET HAMBURG NEUER KAMP 31,JET,HAMBURG,20359,diesel,Diesel,54.461,75.75,75.642,11.991,2.239,11.0,4.0,0.0,5.0,7.0,7.0,1
13839,51d4b669-a095-1aa0-e100-80009459e03a,JET RADEBEUL MEISSNER STR. 13A,JET,RADEBEUL,01445,diesel,Diesel,54.461,75.75,75.642,11.991,2.239,11.0,4.0,0.0,3.0,7.0,7.0,1
13839,51d4b6d5-a095-1aa0-e100-80009459e03a,JET KIEL KONRAD-ADENAUER-DAMM 101,JET,KIEL,24143,diesel,Diesel,54.461,75.75,75.642,11.991,2.239,11.0,4.0,0.0,5.0,7.0,7.0,1
13839,733e0fb3-7294-4d17-9158-4bd43c1ca177,CARDTANK 24 GmbH Tankstelle Wetterfeld,Unbekannt,Laubach/ Wetterfeld,35321,diesel,Diesel,54.461,75.75,75.642,11.991,2.239,11.0,4.0,0.0,6.0,7.0,7.0,1
13839,9c2b487a-af55-42fd-6b97-644f32279c1c,bft-Tankstelle,bft - Tankstelle Laubach,Laubach,35321,diesel,Diesel,54.461,75.75,75.642,11.991,2.239,11.0,4.0,0.0,6.0,7.0,7.0,1
13839,74682857-a2a8-4853-aa60-915407523438,Elan Leipzig,ELAN,Leipzig,04328,e10,E10,54.461,66.982,93.792,2.608,2.159,6.0,19.0,0.0,0.0,0.0,0.0,1
13845,005056ba-7cb6-1ed2-bceb-58c81e68cd18,star Tankstelle,STAR,Wandlitz,16348,e10,E10,54.455,66.982,61.535,34.847,2.159,11.0,4.0,0.0,4.0,12.0,13.0,1
13846,e1a15081-2524-9107-e040-0b0a3dfe563c,"Penzlin, Warener Chaussee 33a",HEM,Penzlin,17217,e5,E5,54.453,87.345,4.773,71.241,2.189,16.0,1.0,4.0,6.0,10.0,11.0,1
13847,e6ec2bef-1295-458c-b4d5-a0d02f039636,AGRAVIS Niedersachsen Süd GmbH,Raiffeisen,Wunstorf,31515,e5,E5,54.452,47.441,78.383,37.533,2.229,9.0,2.0,1.0,1.0,3.0,5.0,1
13848,2dd36fa6-ebb8-4ca7-83f9-3e8b83a04950,Heinrich Klöcker GmbH & Co. KG,AVIA,Borken-Weseke,46325,e10,E10,54.45,6.338,93.792,63.219,2.199,6.0,1.0,8.0,8.0,8.0,9.0,1
13849,005056ba-7cb6-1ed2-bceb-6f7b23564d23,ORLEN Tankstelle,ORLEN,Duisburg,47166,e5,E5,54.449,65.058,42.313,55.975,2.219,12.0,2.0,1.0,5.0,10.0,11.0,1
13849,005056ba-7cb6-1ed2-bceb-7519b4d04d25,star Tankstelle,STAR,Oberhausen,46147,e5,E5,54.449,65.058,42.313,55.975,2.219,12.0,2.0,1.0,5.0,10.0,11.0,1
13849,005056ba-7cb6-1ed2-bceb-ae20c5524d45,star Tankstelle,STAR,Bochum,44892,e5,E5,54.449,65.058,42.313,55.975,2.219,12.0,2.0,2.0,6.0,10.0,11.0,1
13849,005056ba-7cb6-1ed2-bceb-c115e44f8d50,star Tankstelle,STAR,Stollberg,09366,e5,E5,54.449,65.058,42.313,55.975,2.219,12.0,2.0,3.0,8.0,10.0,13.0,1
13849,005056ba-7cb6-1ed2-bceb-c7a02f350d53,star Tankstelle,STAR,Oelsnitz,09376,e5,E5,54.449,65.058,42.313,55.975,2.219,12.0,2.0,6.0,8.0,10.0,13.0,1
13849,005056ba-7cb6-1ed2-bceb-c85ea37cad54,star Tankstelle,STAR,Zschopau,09405,e5,E5,54.449,65.058,42.313,55.975,2.219,12.0,2.0,1.0,7.0,10.0,12.0,1
13849,0be32f00-8ff4-45bf-bb4c-1588d6e03aa1,Access Station Pforzheim,Access,Pforzheim,75175,e5,E5,54.449,65.058,42.313,55.975,2.219,12.0,2.0,4.0,7.0,10.0,12.0,1
13849,0e4638dc-c2e5-41b8-b6dd-e5f38df5ea95,Elan Burkhardtsdorf,ELAN,Burkhardtsdorf,09235,e5,E5,54.449,65.058,42.313,55.975,2.219,12.0,2.0,1.0,6.0,10.0,12.0,1
13849,22d3d1c7-28ff-423f-a6e0-aaab62c24e5f,Elf Oelsnitz/Erzgeb..,Elf,Oelsnitz/Erzgeb..,09376,e5,E5,54.449,65.058,42.313,55.975,2.219,12.0,2.0,3.0,8.0,10.0,10.0,1
13849,400e8163-23a1-4f1c-86d2-ab49553e47f6,Bft Waldkirch-Kollnau,BFT,Waldkirch-Kollnau,79183,e5,E5,54.449,65.058,42.313,55.975,2.219,12.0,2.0,1.0,7.0,10.0,11.0,1
13859,1012706a-36eb-43e0-bf57-e4305c35cfa6,SB Hasperde Hamelner Str. 15,SB,Hasperde,31848,e10,E10,54.446,49.818,49.948,63.571,2.169,12.0,2.0,6.0,9.0,12.0,12.0,1
13859,242f9d73-0e11-44ba-9d98-8f7a4abf0265,Aral Tankstelle,ARAL,Achern,77855,e10,E10,54.446,49.818,49.948,63.571,2.169,12.0,2.0,2.0,11.0,12.0,12.0,1
13859,55a81bd5-04e0-4539-ba62-ff4a674357cd,Sb Seelow Frankfurterstr. 33 A,SB,Seelow,15306,e10,E10,54.446,49.818,49.948,63.571,2.169,12.0,2.0,2.0,2.0,12.0,12.0,1
13859,6c9d0e18-a79e-4d73-a5f4-4fd542b17923,Bft Hamburg Ladenbeker Furtweg 136,bft,Hamburg,21033,e10,E10,54.446,49.818,49.948,63.571,2.169,12.0,2.0,5.0,10.0,12.0,12.0,1
13859,6d15ca73-773b-4431-b046-e6cf8b2a5d02,Sb Bad Nenndorf Hauptstr. 40,SB,Bad Nenndorf,31542,e10,E10,54.446,49.818,49.948,63.571,2.169,12.0,2.0,3.0,8.0,12.0,12.0,1
13859,6e93cce3-e34b-4998-a593-c91674c64801,Bft Halle Delitzscher Straße 75,bft,Halle,06112,e10,E10,54.446,49.818,49.948,63.571,2.169,12.0,2.0,3.0,12.0,12.0,12.0,1
13859,8e279381-7ec1-4130-a12b-465bea74037e,Aral Tankstelle,ARAL,Hermeskeil,54411,e10,E10,54.446,49.818,49.948,63.571,2.169,12.0,2.0,10.0,12.0,12.0,12.0,1
13859,d508498b-a5b6-458b-8010-4bf046012f3d,Sb Hamburg Alter Zollweg 132,SB,Hamburg,22147,e10,E10,54.446,49.818,49.948,63.571,2.169,12.0,2.0,5.0,9.0,12.0,12.0,1
13859,fc549e08-daf7-4dd1-8cf0-49cbf3f0bb92,Bft Wolfsburg Breslauer Straße 221,bft,Wolfsburg,38440,e10,E10,54.446,49.818,49.948,63.571,2.169,12.0,2.0,3.0,5.0,12.0,12.0,1
13868,005056ba-7cb6-1ed2-bceb-772063e00d25,ORLEN Tankstelle,ORLEN,Kamp-Lintfort,47475,e10,E10,54.444,66.982,32.78,63.571,2.159,13.0,2.0,7.0,8.0,12.0,13.0,1
13868,005056ba-7cb6-1ed2-bceb-93612a6acd38,star Tankstelle,STAR,Moers,47445,e10,E10,54.444,66.982,32.78,63.571,2.159,13.0,2.0,7.0,8.0,12.0,13.0,1
13868,005056ba-7cb6-1ed2-bceb-9d3217f54d3c,star Tankstelle,STAR,Geilenkirchen,52511,e10,E10,54.444,66.982,32.78,63.571,2.159,13.0,2.0,8.0,8.0,12.0,13.0,1
13868,005056ba-7cb6-1ed2-bceb-a16d660c0d3e,star Tankstelle,STAR,Norderstedt,22846,e10,E10,54.444,66.982,32.78,63.571,2.159,13.0,2.0,7.0,11.0,12.0,12.0,1
13868,005056ba-7cb6-1ed2-bceb-c187123a0d50,star Tankstelle,STAR,Chemnitz,09123,e10,E10,54.444,66.982,32.78,63.571,2.159,13.0,2.0,2.0,7.0,12.0,13.0,1
13868,6b09a786-24e4-48f9-995c-d82ffd6158b3,AVEX Hürth Tankautomat,AVEX,Hürth,50354,e10,E10,54.444,66.982,32.78,63.571,2.159,13.0,2.0,3.0,9.0,12.0,12.0,1
13868,7ea88bd3-9ead-4c76-9b2d-ba657c388c11,Tankcenter Hueckelhoven,Tankcenter,Hueckelhoven,41836,e10,E10,54.444,66.982,32.78,63.571,2.159,13.0,2.0,9.0,9.0,12.0,14.0,1
13868,8c010159-07f8-4519-b9e8-4a8c01b15931,Tankcenter Andernach,Tankcenter,Andernach,56626,e10,E10,54.444,66.982,32.78,63.571,2.159,13.0,2.0,7.0,9.0,12.0,12.0,1
13868,97b2a142-e068-4518-b963-34ebc972ec32,AVEX Köln,AVEX,Köln,50933,e10,E10,54.444,66.982,32.78,63.571,2.159,13.0,2.0,6.0,9.0,12.0,13.0,1
13868,b797220e-8434-4a25-8a53-42761e89ffb3,Tankstelle am Kraftwerk,Tankstelle am Kraftwerk,Ibbenbüren,49479,e10,E10,54.444,66.982,32.78,63.571,2.159,13.0,2.0,2.0,6.0,12.0,14.0,1
13868,c4497197-ac39-4b4e-a3e3-1599ea7e38e1,Tankcenter Andernach,Tankcenter,Andernach,56626,e10,E10,54.444,66.982,32.78,63.571,2.159,13.0,2.0,7.0,9.0,12.0,12.0,1
13868,fd77c866-a781-40ef-851b-85795a55ff97,T Burgbrohl,T,Burgbrohl,56659,e10,E10,54.444,66.982,32.78,63.571,2.159,13.0,2.0,7.0,9.0,12.0,12.0,1
13868,fe48f3e2-fbb1-4c51-89ac-19cbd84e4357,Access Siegen,Access,Siegen,57078,e10,E10,54.444,66.982,32.78,63.571,2.159,13.0,2.0,1.0,8.0,12.0,12.0,1
13881,51d4b43b-a095-1aa0-e100-80009459e03a,JET RAUNHEIM KELSTERBACHER STR. 8,JET,RAUNHEIM,65479,e10,E10,54.438,83.156,32.78,47.379,2.139,13.0,3.0,0.0,5.0,12.0,12.0,1
13881,51d4b50e-a095-1aa0-e100-80009459e03a,JET KOELN WIDDERSDORFER STR. 165,JET,KOELN,50825,e10,E10,54.438,83.156,32.78,47.379,2.139,13.0,3.0,0.0,8.0,12.0,12.0,1
13881,51d4b528-a095-1aa0-e100-80009459e03a,JET WAIBLINGEN WESTTANGENTE 5,JET,WAIBLINGEN,71332,e10,E10,54.438,83.156,32.78,47.379,2.139,13.0,3.0,0.0,10.0,12.0,12.0,1
13881,51d4b55c-a095-1aa0-e100-80009459e03a,JET GOEPPINGEN ULMER STR. 44,JET,GOEPPINGEN,73037,e10,E10,54.438,83.156,32.78,47.379,2.139,13.0,3.0,0.0,10.0,12.0,12.0,1
13881,51d4b5a9-a095-1aa0-e100-80009459e03a,JET KAMP-LINTFORT PRINZENSTR. 81,JET,KAMP-LINTFORT,47475,e10,E10,54.438,83.156,32.78,47.379,2.139,13.0,3.0,0.0,8.0,12.0,12.0,1
13881,51d4b6b7-a095-1aa0-e100-80009459e03a,JET STUTTGART NEUHAUSER STR. 54,JET,STUTTGART,70599,e10,E10,54.438,83.156,32.78,47.379,2.139,13.0,3.0,0.0,10.0,12.0,12.0,1
13881,51d4b6c6-a095-1aa0-e100-80009459e03a,JET NEUSS GLADBACHER STR. 27,JET,NEUSS,41462,e10,E10,54.438,83.156,32.78,47.379,2.139,13.0,3.0,0.0,6.0,12.0,12.0,1
13881,c1171ecb-94c1-4b6f-b21a-68c2dac3c36a,AVIA Tankstelle,AVIA,Betzenstein,91282,e10,E10,54.438,83.156,32.78,47.379,2.139,13.0,3.0,0.0,9.0,12.0,12.0,1
13881,cd8ba6a6-05b2-1ed4-bbd6-57910cc80778,JET CHEMNITZ CHEMNITZTALSTR. 197,JET,CHEMNITZ,09114,e10,E10,54.438,83.156,32.78,47.379,2.139,13.0,3.0,0.0,9.0,12.0,13.0,1
13881,cd8ba6a6-eff0-1ee6-b1f9-1ba1df3b1acb,JET KELSTERBACH DR.-MAX-FREMERY-STR. 15,JET,KELSTERBACH,65451,e10,E10,54.438,83.156,32.78,47.379,2.139,13.0,3.0,0.0,8.0,12.0,12.0,1
13881,1f605a03-e7fb-4a0a-aaba-f37cd1bde3d9,ALTÖTTING-MÜHLDORF,AGIP ENI,Altötting-Mühldorf,84503,e5,E5,54.438,47.441,95.331,20.541,2.229,5.0,3.0,0.0,1.0,2.0,2.0,1
13881,ca480f60-cf00-41c8-9b24-05cf78206909,GIENGEN - HEIDENHEIMER STRASSE 47,AGIP ENI,Giengen,89537,e5,E5,54.438,47.441,95.331,20.541,2.229,5.0,3.0,0.0,2.0,2.0,2.0,1
13893,00060158-0001-4444-8888-acdcffffffff,Günther Energie + Service GmbH,Tank- und Waschpark Lahr,Lahr,77933,e5,E5,54.437,14.276,81.777,67.258,2.249,9.0,1.0,9.0,9.0,9.0,9.0,1
13893,2d7a371c-9855-4919-a443-48272d0fad7b,Esso Tankstelle,ESSO,NETPHEN,57250,e5,E5,54.437,14.276,81.777,67.258,2.249,9.0,1.0,6.0,9.0,9.0,11.0,1
13893,4127d33f-d901-4a70-9a8c-4fea7114c29c,team Tankstelle Niebüll,team,Niebüll,25899,e5,E5,54.437,14.276,81.777,67.258,2.249,9.0,1.0,4.0,7.0,9.0,11.0,1
13893,722fd0d7-84ba-4e86-b640-c6da3ef10404,Esso Tankstelle,ESSO,COTTBUS,03044,e5,E5,54.437,14.276,81.777,67.258,2.249,9.0,1.0,5.0,6.0,9.0,9.0,1
13893,87174ea0-34ea-45b3-9258-d0d111343bd5,Esso Tankstelle,ESSO,BAD WILDUNGEN,34537,e5,E5,54.437,14.276,81.777,67.258,2.249,9.0,1.0,6.0,7.0,9.0,10.0,1
13893,ce530196-45f8-46e1-9f78-6962000f4ce4,Q1 Tankstelle,Q1,Rotenburg an der Fulda,36199,e5,E5,54.437,14.276,81.777,67.258,2.249,9.0,1.0,3.0,7.0,9.0,9.0,1
13899,005056ba-7cb6-1ed2-bceb-8b9067120d33,star Tankstelle,STAR,Magdeburg,39122,e10,E10,54.435,66.982,90.112,6.211,2.159,7.0,5.0,0.0,0.0,3.0,6.0,1
13899,005056ba-7cb6-1ed2-bced-a63862a48e50,star Tankstelle,STAR,Altenberg,01773,e10,E10,54.435,66.982,90.112,6.211,2.159,7.0,5.0,0.0,0.0,3.0,6.0,1
13899,51d4b662-a095-1aa0-e100-80009459e03a,JET MAGDEBURG SALBKER CHAUSSEE 67-71,JET,MAGDEBURG,39118,e10,E10,54.435,66.982,90.112,6.211,2.159,7.0,5.0,0.0,0.0,3.0,6.0,1
13899,cd8ba6a6-1d86-1ed7-9aff-82fb2a3c9a7d,JET DRESDEN BREITSCHEIDSTR. 34,JET,DRESDEN,01237,e10,E10,54.435,66.982,90.112,6.211,2.159,7.0,5.0,0.0,0.0,3.0,6.0,1
13899,e5698c43-fa80-4404-925f-1ec278f6dd45,Access Dresden,Access,Dresden,01257,e10,E10,54.435,66.982,90.112,6.211,2.159,7.0,5.0,0.0,0.0,3.0,4.0,1
13899,005056ba-7cb6-1ed2-bceb-718833c98d23,star Tankstelle,STAR,Essen,45128,diesel,Diesel,54.435,66.426,31.91,64.97,2.249,15.0,1.0,5.0,8.0,10.0,14.0,1
13899,005056ba-7cb6-1ed2-bceb-74a6f3fccd25,star Tankstelle,STAR,Husum,25813,diesel,Diesel,54.435,66.426,31.91,64.97,2.249,15.0,1.0,5.0,7.0,10.0,14.0,1
13899,005056ba-7cb6-1ed2-bceb-9269b56c6d35,star Tankstelle,STAR,Essen,45309,diesel,Diesel,54.435,66.426,31.91,64.97,2.249,15.0,1.0,3.0,8.0,10.0,14.0,1
13899,005056ba-7cb6-1ed2-bceb-a6df7844cd41,star Tankstelle,STAR,Essen,45133,diesel,Diesel,54.435,66.426,31.91,64.97,2.249,15.0,1.0,4.0,8.0,10.0,14.0,1
13899,005056ba-7cb6-1ed2-bceb-a8d4e3c16d41,star Tankstelle,STAR,Gelsenkirchen,45884,diesel,Diesel,54.435,66.426,31.91,64.97,2.249,15.0,1.0,3.0,8.0,10.0,14.0,1
