rank,station_uuid,name,brand,city,post_code,street,house_number,fuels,fuel_count,customer_friendliness_score,price_level_score,stability_score,markdown_speed_score,avg_noon_price_eur_l,avg_span_cents,median_first_markdown_hour_after_12,avg_markdown_by_16_cents,avg_markdown_by_18_cents,avg_markdown_by_22_cents,min_cycle_days,award_tier,award_label,award_top_percent
8237,2aa1d221-d746-4226-ab1e-035df714acf0,Shell Halle (Saale) Berliner Str. 190,Shell,Halle (Saale),06116,Berliner Str.,190,diesel|e10|e5,3,40.221,25.834,47.846,46.984,2.236,12.67,3.0,11.0,12.67,12.67,1,,,
8237,300417c5-da42-441a-b515-3926ca10f43f,Shell Petershagen/Eggersdorf Landhausstr. 11,Shell,Petershagen/Eggersdorf,15345,Landhausstr.,11,diesel|e10|e5,3,40.221,25.834,47.846,46.984,2.236,12.67,3.0,4.0,12.67,12.67,1,,,
8237,85f63546-aec8-4055-a4f2-a11c93822b1e,Shell Petersberg Magdeburger Chaussee 73,Shell,Petersberg,06193,Magdeburger Chaussee,73,diesel|e10|e5,3,40.221,25.834,47.846,46.984,2.236,12.67,3.0,10.67,12.67,12.67,1,,,
8237,f42dabd6-2337-4408-87c4-c4d24d06a8ec,Shell Halle (Saale) Koethener Str. 19,Shell,Halle (Saale),06118,Koethener Str.,19,diesel|e10|e5,3,40.221,25.834,47.846,46.984,2.236,12.67,3.0,11.67,12.67,12.67,1,,,
8242,9d9ee2e8-6bb8-4f00-9070-c4af2dd2355d,Esso Tankstelle,ESSO,RASTEDE,26180,OLDENBURGER STR. 141,,diesel|e10|e5,3,40.22,12.036,20.577,88.046,2.246,14.67,1.0,15.67,17.0,17.0,1,,,
8243,bf888e14-65df-4d35-b660-925f80d715bc,Esso Tankstelle,ESSO,WESTERSTEDE,26655,AMMERLANDALLEE 20,,diesel|e10|e5,3,40.215,12.036,28.657,79.954,2.246,15.33,1.0,15.0,16.0,17.33,1,,,
8244,d1458a44-ca36-4454-8225-0527a0c3ecb0,CLASSIC Michelstadt,CLASSIC,Michelstadt,64720,Erbacher Straße,60,diesel|e10|e5,3,40.207,68.781,24.073,27.767,2.206,14.67,5.0,0.0,11.33,11.67,1,,,
8245,98fab984-780d-4b68-a660-efdec5264e9d,TotalEnergies Truckstop Oyten,TotalEnergies Truckstop,Oyten,28876,An Der Autobahn,4,diesel|e10|e5,3,40.204,25.834,43.029,51.749,2.236,12.67,2.0,7.67,9.67,13.0,1,,,
8246,9fa6a655-c6b4-47e0-a559-c26121471b73,Shell Wernigerode Ilsenburger Str 70,Shell,Wernigerode,38855,Ilsenburger Str,70,diesel|e10|e5,3,40.197,25.834,71.597,23.159,2.236,10.67,3.0,4.0,5.33,5.67,1,,,
8247,16a5b24b-d722-4561-8609-8a8a1f6fc1ee,Aral Tankstelle,ARAL,Baden-Baden,76534,Poststraße,40,diesel|e10|e5,3,40.194,50.81,17.622,52.149,2.219,15.0,3.0,7.33,14.33,14.33,1,,,
8248,679aff3e-9d04-4b7e-a161-e0e50f98b53e,SB Bottrop Alleestr. 13,SB,Bottrop,46244,Alleestr.,13,diesel|e10|e5,3,40.182,43.339,17.622,59.587,2.226,15.0,2.0,6.0,11.67,14.67,1,,,
8248,843c87b3-9a84-4857-8454-1289c458c2c6,TotalEnergies Bous,TotalEnergies,Bous,66359,Saarbruecker Str.,67,diesel|e10|e5,3,40.182,43.339,7.368,69.84,2.226,16.0,2.0,11.0,15.0,15.0,1,,,
8250,919d33d4-6c56-457b-aa72-4752a48730a7,Aral Tankstelle,ARAL,Großräschen,01983,Freienhufener Straße,21,diesel|e10|e5,3,40.175,20.83,63.161,36.533,2.239,11.33,3.0,9.67,10.0,10.0,1,,,
8251,d4b25b90-e411-4bab-9c14-5b577ed58ac3,TotalEnergies Pirmasens,TotalEnergies,Pirmasens,66955,Blocksbergstr.,55,diesel|e10|e5,3,40.174,43.339,20.645,56.538,2.226,15.0,2.0,8.67,11.0,11.0,1,,,
8252,6e0acf0b-af59-45b0-8a7f-21fcfc7b618e,Elisabeth Brinkmann,Westfalen,Westerkappeln,49492,Osnabrücker Str.,18,diesel|e10|e5,3,40.167,38.48,10.475,71.545,2.229,15.67,1.0,7.33,10.67,12.0,1,,,
8252,fc4f43dd-2ee2-48da-9c2e-5f6f734a83b6,Aral Tankstelle,ARAL,Bad Sobernheim,55566,Monzinger Straße,102-104,diesel|e10|e5,3,40.167,28.301,55.547,36.654,2.232,12.0,3.0,8.67,10.0,11.33,1,,,
8254,6ffce2a8-04da-475c-ac49-8acecc711eec,Sprint Niendorf An der Bundesstraße,Sprint,Niendorf,23996,An der Bundesstraße,12,diesel|e10|e5,3,40.166,75.641,7.771,37.088,2.199,16.67,3.0,5.0,8.33,8.67,1,,,
8255,033d77e7-63a7-4300-8ed9-dd045c58caba,Esso Tankstelle,ESSO,HILDESHEIM,31135,FRANKENSTR. 47,,diesel|e10|e5,3,40.158,12.036,22.45,85.989,2.246,15.33,1.0,10.0,15.33,15.67,1,,,
8256,dea14d8a-4166-408f-24e5-04547525f190,AKAY Tankstelle,freie Tankstelle,Ludwigshafen,67069,Budapester Str.,3,diesel|e10|e5,3,40.156,73.488,44.347,2.632,2.196,13.0,15.0,0.0,0.0,0.0,1,,,
8257,c3d8439a-815b-479a-8af4-1dc562db7b4a,AVIA XPress,AVIA XPress,Coesfeld,48653,Lübbesmeyerweg,84,diesel|e10|e5,3,40.155,22.365,55.532,42.567,2.239,11.33,1.0,2.67,6.33,9.0,1,,,
8258,9fbe97d3-82bc-4b3b-b3d0-d8818e4e01b2,AVIA M-Friedrich-Eckart-Str.,AVIA,München,81929,Friedrich-Eckart-Str.,39,diesel|e10|e5,3,40.154,34.537,23.908,62.016,2.229,14.33,2.0,11.67,12.33,12.33,1,,,
8259,aded7611-3b72-4e8b-8e07-dc08e200e409,TotalEnergies Duisburg,TotalEnergies,Duisburg,47137,Bgm.-Puetz-Str.,8,diesel|e10|e5,3,40.152,43.339,38.976,38.143,2.226,13.0,4.0,3.0,11.33,12.0,1,,,
8260,d3f51856-a4a5-4a83-ab8e-66328bdc3ddd,AVIA XPress Automatentankstelle,AVIA XPress,Bretten-Gölshausen,75015,Gewerbestr.,93,diesel|e10|e5,3,40.151,34.537,22.653,63.263,2.229,14.67,2.0,11.0,12.67,13.33,1,,,
8260,d4969cf8-baba-4364-a2b8-59b544ad00ce,AVIA XPress Automatenstation Deggenhausertal,AVIA XPress,Deggenhausertal,88693,Roggenbeurer Str.,6,diesel|e10|e5,3,40.151,34.537,22.653,63.263,2.229,14.67,2.0,11.0,12.67,13.33,1,,,
8262,18b89099-4e02-4c3a-a2bc-819a1b3b8648,Aral Tankstelle,ARAL,Nordhausen,99734,Hallesche Straße,101,diesel|e10|e5,3,40.15,20.83,59.108,40.514,2.239,11.67,3.0,6.67,11.0,11.33,1,,,
8262,3f16ad76-6acf-4f00-bc8f-c03bd44a2b2f,Aral Tankstelle,ARAL,Nordhausen,99734,Helmestraße,109,diesel|e10|e5,3,40.15,20.83,59.108,40.514,2.239,11.67,3.0,6.67,11.0,11.33,1,,,
8264,f236a205-21d6-479d-9e9e-c79b44fdb472,Aral Tankstelle,ARAL,Pelm,54570,Gerolsteiner Straße,47,diesel|e10|e5,3,40.149,50.81,22.918,46.719,2.219,15.0,3.0,12.33,13.0,13.67,1,,,
8265,87848fee-a2ab-43a7-8b1a-21d7cd2461a7,Aral Tankstelle,ARAL,Ergoldsbach,84061,Landshuter Straße,20,diesel|e10|e5,3,40.147,34.537,58.37,27.534,2.229,11.67,3.0,4.67,7.33,9.0,1,,,
8266,97d32fd5-e532-4b6f-a103-c3e2656ae1c8,TotalEnergies Moerfelden-Walldorf,TotalEnergies,Moerfelden-Walldorf,64546,Industriestr.,19,diesel|e10|e5,3,40.138,43.339,52.467,24.607,2.226,12.33,5.0,1.67,7.67,11.33,1,,,
8267,d12d2b40-8017-4716-babd-54662339443b,Tankcenter Nieheim,Freie,Nieheim,33039,Alersfelde,26,diesel|e10|e5,3,40.113,27.398,11.284,81.658,2.242,15.67,1.0,11.0,13.67,13.67,1,,,
8268,219a5e14-9d3f-4839-82eb-99a4bcaf93ec,Shell Calau Vetschauer Str. 9,Shell,Calau,03205,Vetschauer Str.,9,diesel|e10|e5,3,40.097,25.834,67.782,26.674,2.236,11.0,3.0,7.0,7.0,7.0,1,,,
8269,3e796d9a-4bcc-4833-877a-a62608cf7216,SB Herdorf Schneiderstraße 60,SB,Herdorf,57562,Schneiderstraße,60,diesel|e10|e5,3,40.094,43.339,5.166,71.777,2.226,16.67,2.0,16.33,16.33,16.33,1,,,
8270,abca387d-32ab-43ca-ba1a-0c580b405f93,Aral Tankstelle,ARAL,Bielefeld,33719,Potsdamer Straße,7,diesel|e10|e5,3,40.086,47.183,23.814,49.262,2.222,14.67,3.0,11.33,13.33,13.33,1,,,
8271,70175053-3d7d-4920-b406-8c9a9b14c852,bft-Walther Tankstelle,bft - Walther,Volkach,97332,Sommeracher Str.,17,diesel|e10|e5,3,40.085,54.562,17.622,48.07,2.216,15.0,3.0,13.0,13.0,13.0,1,,,
8272,33176ca8-c3f8-4fb9-a5c4-f9f9b4e32319,Aral Tankstelle,ARAL,Erlangen,91056,Am Europakanal,26,diesel|e10|e5,3,40.084,34.537,47.846,37.87,2.229,12.67,3.0,4.33,10.33,12.0,1,,,
8273,770bd1ee-8309-49eb-9fe6-5558b8484331,Aral Tankstelle,ARAL,Althengstett,75382,Gottlieb-Braun-Straße,33 / B 295,diesel|e10|e5,3,40.078,50.81,15.994,53.431,2.219,15.0,3.0,14.33,15.0,15.0,1,,,
8273,8f982e8b-d4de-4e97-b585-6c059bb0b454,Aral Tankstelle,ARAL,Hemmingen,71282,Freiherr-von-Varnbüler Str.,1,diesel|e10|e5,3,40.078,50.81,15.994,53.431,2.219,15.0,3.0,10.0,15.0,15.0,1,,,
8275,2823edef-08e7-433a-9aaa-253ab33d7dbb,AVIA XPress Automatentankstelle,AVIA XPress,Namborn-Eisweiler,66640,Herrenwald,13,diesel|e10|e5,3,40.074,34.537,5.388,80.297,2.229,16.33,1.0,13.0,13.0,14.0,1,,,
8276,aca654b5-77eb-4f87-8d54-c85a61758c55,Sb Winterberg Ruhrstraße 12,SB,Winterberg,59955,Ruhrstraße,12,diesel|e10|e5,3,40.072,43.339,23.814,53.063,2.226,14.67,2.0,4.33,10.0,11.67,1,,,
8277,3d0fd609-41cc-4c11-a4db-5ad926a165f2,Aral Tankstelle,ARAL,Hilden,40724,Giesenheide,1,diesel|e10|e5,3,40.071,47.183,23.141,49.89,2.222,14.33,3.0,4.67,13.67,14.33,1,,,
8277,bc76c0fa-b1f0-4c5d-ab31-3d4d69258b74,Aral Tankstelle,ARAL,Fürth,90763,Herrnstraße,27,diesel|e10|e5,3,40.071,34.537,41.102,44.576,2.229,13.0,3.0,4.67,12.0,12.67,1,,,
8279,13bdabea-afbe-4663-a5c4-8b1108e5c502,bft-willer Station 140,bft-willer,Kiel,24118,Knooper Weg,137-139,diesel|e10|e5,3,40.068,20.524,65.26,34.419,2.242,11.0,2.0,2.67,5.0,9.0,1,,,
8280,ea525c73-6e13-4066-a049-2095a77eda40,Tankstelle Boermmler,BFT,Altenberge,48341,Muensterstr.,40,diesel|e10|e5,3,40.064,24.674,6.633,88.887,2.236,16.33,1.0,13.67,18.67,18.67,1,,,
8281,96016bae-ddbe-423f-b68f-7f2c0a1be326,TotalEnergies Koeln,TotalEnergies,Koeln,50968,Bonner Str.,417-425,diesel|e10|e5,3,40.06,43.339,8.511,68.331,2.226,16.0,2.0,11.67,14.67,16.33,1,,,
8282,26ceab1c-4756-40bf-a1ff-bb45b62136ad,Shell Eberswalde Britzer Str. 43,Shell,Eberswalde,16225,Britzer Str.,43,diesel|e10|e5,3,40.055,25.834,72.24,22.091,2.236,10.0,3.0,2.33,4.67,9.67,1,,,
8282,40be6444-006b-44d8-a754-7b5b3f7f314d,Shell Osnabrueck Mindener Str. 158 B,Shell,Osnabrueck,49084,Mindener Str.,158 B,diesel|e10|e5,3,40.055,25.834,60.168,34.164,2.236,11.67,3.0,3.67,9.33,9.67,1,,,
8282,7ac1d8ec-a7b3-45f5-9dcd-40d491eae378,Shell Eberswalde Angermuender Chaussee 4,Shell,Eberswalde,16225,Angermuender Chaussee,4,diesel|e10|e5,3,40.055,25.834,72.24,22.091,2.236,10.0,3.0,2.33,4.67,9.67,1,,,
8285,64ae38d0-b34c-43a3-a907-7ec6086f0983,Esso Tankstelle,ESSO,REINHEIM,64354,DARMSTAEDTER STR. 60,,diesel|e10|e5,3,40.054,12.036,21.504,86.621,2.246,16.67,1.0,11.67,17.0,19.33,1,,,
8286,24289d2b-3c1c-449d-8f22-b9d52dc37b9e,Enis Tabakoglu,Westfalen,Köln,50859,Kölner Str.,111,diesel|e10|e5,3,40.045,41.916,32.428,45.792,2.222,13.67,3.0,7.67,12.33,13.0,1,,,
8287,639c9992-05c6-4fec-b123-9323713629e6,Aral Tankstelle,ARAL,Spenge,32139,Lange Straße,100,diesel|e10|e5,3,40.041,47.183,32.428,40.514,2.222,13.67,3.0,3.67,11.0,12.0,1,,,
8287,671fdcc9-81a1-4870-ad5b-782bb1b3fb38,Aral Tankstelle,ARAL,Willich,47877,Schottelstraße,55,diesel|e10|e5,3,40.041,47.183,32.428,40.514,2.222,13.67,3.0,4.0,11.0,11.33,1,,,
8287,db431f26-8248-4838-9b4a-5beb7f17505c,Aral Tankstelle,ARAL,Spenge,32139,Enger Straße,14,diesel|e10|e5,3,40.041,47.183,32.428,40.514,2.222,13.67,3.0,3.67,11.0,12.0,1,,,
8290,eefa4487-460f-479b-a25a-12f3415281a6,Shell Herscheid Alte Dorfstr. 37,Shell,Herscheid,58849,Alte Dorfstr.,37,diesel|e10|e5,3,40.037,25.834,65.26,29.019,2.236,11.0,3.0,5.0,7.0,10.67,1,,,
8291,2cbabf90-3dcb-4944-bb12-e28a862c8e65,Aral Tankstelle,ARAL,Mülheim Kärlich,56218,In der Pützgewann,1,diesel|e10|e5,3,40.034,47.183,15.994,56.923,2.222,15.0,2.0,9.0,11.0,12.67,1,,,
8292,63876d49-2d86-4090-a6a1-accf3498eb3c,AVIA XPress Automatestation Ubstadt-Weiher,AVIA XPress,Ubstadt-Weiher,76698,Ubstadter Str.,19,diesel|e10|e5,3,40.006,34.537,31.212,54.268,2.229,14.0,3.0,13.0,13.33,13.33,1,,,
8292,ab83dde6-535b-49c8-97b2-30069a795822,Esso Tankstelle,ESSO,HARPSTEDT,27243,AMTSFREIHEIT 25,,diesel|e10|e5,3,40.006,12.036,23.814,84.168,2.246,14.67,1.0,13.67,14.67,15.67,1,,,
8292,e250349c-a0c1-4eed-859a-673d9e37b8d8,Esso Tankstelle,ESSO,WEDEMARK,30900,KALTENWEIDER STR. 29,,diesel|e10|e5,3,40.006,12.036,23.814,84.168,2.246,14.67,1.0,9.33,14.67,16.67,1,,,
8295,1c18a996-7c09-4d8e-9600-c402ded2fa09,Aral Tankstelle,ARAL,Oerlinghausen,33813,Bielefelder Straße,23,diesel|e10|e5,3,39.995,47.183,27.194,45.607,2.222,14.0,3.0,8.0,12.33,12.33,1,,,
8296,20b820a7-e556-4873-9143-fdd9908fde02,Aral Tankstelle,ARAL,Meschede,59872,Briloner Straße,44,diesel|e10|e5,3,39.994,47.183,43.793,29.006,2.222,13.0,3.0,2.33,7.67,9.67,1,,,
8296,e95c0263-13ee-4009-b22e-4cfb2fc212f0,Aral Tankstelle,ARAL,Meschede,59872,Warsteiner Straße,46,diesel|e10|e5,3,39.994,47.183,43.793,29.006,2.222,13.0,3.0,2.33,7.67,9.67,1,,,
8298,5d11ac43-44d9-40e9-b54b-ee3b1c8c5ce6,Karl Rossnagel GmbH & Co. KG,Rossnagel Tankstelle,Bruchsal,76646,Draisstr.,6,diesel|e10|e5,3,39.993,25.834,22.214,71.932,2.236,15.67,2.0,13.67,17.33,17.33,1,,,
8299,1597cfef-1756-4d60-ad7e-92c6a8b7a720,Aral Tankstelle,ARAL,Erftstadt,50374,Carl-Schurz-Straße,160,diesel|e10|e5,3,39.988,50.81,27.194,41.962,2.219,14.0,3.0,1.33,11.33,12.67,1,,,
8299,4153a547-046a-410c-a575-968f21f1ce66,Aral Tankstelle,ARAL,Pforzheim,75179,Karlsruher Straße,26A,diesel|e10|e5,3,39.988,50.81,27.194,41.962,2.219,14.0,3.0,8.0,11.33,12.0,1,,,
8299,f5baea13-16e3-45a6-aaee-ac882287d5d7,AVIA Tankstelle,AVIA,Detern,26847,Westerlandstraße,10-12,diesel|e10|e5,3,39.988,12.931,20.646,86.389,2.252,14.33,1.0,13.67,15.33,15.33,1,,,
8302,63e08200-c9d6-42c3-9bb7-c004f2c56bce,Total Tankstelle Trier,TotalEnergies,Trier,54294,Eurener Straße.,92,diesel|e10|e5,3,39.987,22.365,83.444,14.152,2.239,9.0,3.0,1.33,1.33,2.67,1,,,
8302,84b3ffae-87f6-4601-aefe-2e11e9b79dfa,Total Tankstelle Konz,TotalEnergies,Konz,54329,Brunostraße,30,diesel|e10|e5,3,39.987,22.365,83.444,14.152,2.239,9.0,3.0,1.33,1.33,2.67,1,,,
8302,bc5a5fe1-dba4-423a-8297-fda62f2cb009,Total Tankstelle Trier,TotalEnergies,Trier,54292,Zurmaienerstraße,155,diesel|e10|e5,3,39.987,22.365,83.444,14.152,2.239,9.0,3.0,1.33,1.33,2.67,1,,,
8305,1b52f84f-03cc-457c-bf76-dcbe5fd3eb33,Manuela Kunze,Westfalen,Lage,32791,Schötmarsche Str.,356,diesel|e10|e5,3,39.985,2.469,47.846,69.64,2.269,12.67,1.0,10.67,13.67,13.67,1,,,
8306,e6eb9adc-77d0-4f03-9549-799b691f3ff4,Esso Tankstelle,ESSO,FISCHBACH,66996,HAUPTSTR. 1 A,,diesel|e10|e5,3,39.977,12.036,18.545,89.351,2.246,15.33,1.0,19.0,19.67,19.67,1,,,
8307,c9782351-74cf-4ce2-acf7-5321fbfacf96,Greenline Thale,Greenline,Thale,06502,Neinstedter Str.,14,diesel|e10|e5,3,39.973,32.75,0.782,86.386,2.235,24.0,1.0,16.67,19.0,22.0,1,,,
8308,d949ebdb-2bbf-4c8c-ab73-da41b2113244,Esso Tankstelle,ESSO,KEVELAER,47623,KOELNER STR. 30,,diesel|e10|e5,3,39.968,12.036,18.636,89.232,2.246,14.67,1.0,17.0,19.0,19.0,1,,,
8309,3bf2eaec-f060-4ec5-899d-02ef9331df50,Aral Tankstelle,ARAL,Schwaig,90571,Röthenbacher Straße,4,diesel|e10|e5,3,39.961,34.537,52.467,32.878,2.229,12.33,3.0,4.67,9.0,10.0,1,,,
8310,bb255879-5c9f-4d81-9a53-ab9ad6e1b274,PM Elsdorf Koeln-Aachener Str. 5,PM,Elsdorf,50189,Koeln-Aachener Str.,5,diesel|e10|e5,3,39.949,43.339,13.116,63.393,2.226,15.33,2.0,9.33,12.67,14.33,1,,,
8311,b25fe499-bdbb-42fb-96b4-95823bb3df88,Fatih Tozlu,Westfalen,Olfen,59399,Schlosserstr.,2,diesel|e10|e5,3,39.947,36.898,31.078,51.864,2.229,13.67,1.0,4.33,6.0,9.67,1,,,
8312,02b53c3e-67d0-4041-acde-a01e439d9ffd,Aral Tankstelle,ARAL,Neuhof,36119,Lindenplatz,1,diesel|e10|e5,3,39.939,28.301,63.984,27.534,2.232,11.33,3.0,3.33,7.33,7.33,1,,,
8313,b11251ea-2f20-47ac-cdbe-418101e2935c,Ibbenbüren,SCORE,Ibbenbüren,49477,Münsterstraße,63,diesel|e10|e5,3,39.937,25.834,7.644,86.332,2.236,16.67,1.0,11.67,15.67,18.0,1,,,
8314,5f60e969-3485-4d05-89c2-3857d16a987e,Aral Tankstelle,ARAL,Gladbeck,45964,Hermannstraße,100,diesel|e10|e5,3,39.935,47.183,5.13,67.492,2.222,17.0,2.0,8.67,14.0,16.0,1,,,
8315,2a7ea000-054c-401c-9231-33ba64a5cdfa,bft- Tankstelle Keller Sascha,BFT,Baiersbronn,72270,Freudenstädterstr.,80,diesel|e10|e5,3,39.934,51.866,55.532,12.404,2.212,11.33,4.0,2.67,6.0,6.0,1,,,
8316,2b71d862-f03f-471c-aa44-c9dc42df1b99,Tankstelle Werner Mäder,freie Tankstelle,Aldingen,78554,Spaichinger Straße,31,diesel|e10|e5,3,39.932,48.59,48.984,22.223,2.209,12.0,3.0,4.33,4.33,5.33,1,,,
8316,b0c4617d-f841-4718-aee1-0fe321e70fb8,TotalEnergies Muehlhausen,TotalEnergies,Muehlhausen,99974,Wendewehrstr.,129,diesel|e10|e5,3,39.932,43.339,3.46,72.997,2.226,18.0,2.0,16.0,18.0,19.33,1,,,
8318,af21c78b-8119-41e8-baa7-73abd2b3d2f9,Joshua Wagner,Westfalen,Arnsberg,59755,Werler Str.,8,diesel|e10|e5,3,39.925,20.349,16.693,82.733,2.246,14.67,1.0,11.33,14.0,14.67,1,,,
8319,2a8a5cb7-4439-467e-b6e7-0f42c7d1abf6,Aral Tankstelle,ARAL,Baden-Baden,76532,Sandweierer Straße,45,diesel|e10|e5,3,39.924,50.81,18.636,50.328,2.219,14.67,3.0,10.0,13.67,13.67,1,,,
8319,2ad956e7-cf67-4d29-8885-9ec94793399c,Aral Tankstelle,ARAL,Denkendorf,73770,Marie-Curie-Straße,2,diesel|e10|e5,3,39.924,50.81,18.636,50.328,2.219,14.67,3.0,13.67,13.67,13.67,1,,,
8319,6b77daa1-7f7a-4528-9164-64b02c30d479,Aral Tankstelle,ARAL,Euskirchen,53879,Frauenberger Straße,168,diesel|e10|e5,3,39.924,50.81,18.636,50.328,2.219,14.67,3.0,11.0,13.67,13.67,1,,,
8319,94951f5d-8a0c-461b-8d70-833bfda1ca7b,Aral Tankstelle,ARAL,Karlsbad-Ittersbach,76307,Im Stöckmädle,29,diesel|e10|e5,3,39.924,50.81,18.636,50.328,2.219,14.67,3.0,8.0,13.67,14.67,1,,,
8319,adba69bc-55e1-40fd-8a12-7525a99abf95,Aral Tankstelle,ARAL,Göppingen,73037,Jahnstraße,88,diesel|e10|e5,3,39.924,50.81,18.636,50.328,2.219,14.67,3.0,9.33,13.67,13.67,1,,,
8324,1765f2e4-d684-4a83-9568-b71b8ac26455,Shell Hamburg Winterhuder Weg 72,Shell,Hamburg,22085,Winterhuder Weg,72,diesel|e10|e5,3,39.922,25.834,55.547,38.383,2.236,12.0,3.0,6.33,10.33,11.67,1,,,
8324,2f114b73-7905-4073-b0ef-c0a07fc89d12,Shell Hamburg Eiffestr. 626,Shell,Hamburg,20537,Eiffestr.,626,diesel|e10|e5,3,39.922,25.834,55.547,38.383,2.236,12.0,3.0,7.67,10.33,10.67,1,,,
8324,6a8adc48-8393-43fc-af5b-317cf0133d2f,Shell Witzhave Möllner Landstr. 13,Shell,Witzhave,22969,Möllner Landstr.,13,diesel|e10|e5,3,39.922,25.834,55.547,38.383,2.236,12.0,3.0,8.33,10.33,10.67,1,,,
8324,796d1ce1-d12a-482b-b628-8a9c3f48ad29,Shell Hamburg Heidenkampsweg 54,Shell,Hamburg,20097,Heidenkampsweg,54,diesel|e10|e5,3,39.922,25.834,55.547,38.383,2.236,12.0,3.0,5.67,10.33,10.33,1,,,
8324,b1ace8f6-cfaa-4ca4-a6cf-90cf9aebb89d,Shell Hamburg Harksheider Str 35,Shell,Hamburg,22399,Harksheider Str,35,diesel|e10|e5,3,39.922,25.834,55.547,38.383,2.236,12.0,3.0,8.0,10.33,10.67,1,,,
8324,ba0d9d22-6622-44fe-b813-999694847ce1,Shell Hamburg Schiffbeker Weg 90/92,Shell,Hamburg,22119,Schiffbeker Weg,90/92,diesel|e10|e5,3,39.922,25.834,55.547,38.383,2.236,12.0,3.0,9.0,10.33,10.67,1,,,
8324,ca444c49-21b3-4327-867c-522357616ebe,Shell Hamburg Amsinckstr. 60,Shell,Hamburg,20097,Amsinckstrasse,60,diesel|e10|e5,3,39.922,25.834,55.547,38.383,2.236,12.0,3.0,3.67,10.33,10.67,1,,,
8324,ccb0d3cb-6ced-417d-847a-9273214c7cd6,Shell Hamburg Andreas-Meyer-Str. 44,Shell,Hamburg,22113,Andreas-Meyer-Str.,44,diesel|e10|e5,3,39.922,25.834,55.547,38.383,2.236,12.0,3.0,7.67,10.33,10.67,1,,,
8324,d406fd27-992b-4ae7-97e4-25d0e66ed1dd,Shell Hamburg Koenigstr. 22,Shell,Hamburg,22767,Koenigstr.,22,diesel|e10|e5,3,39.922,25.834,55.547,38.383,2.236,12.0,3.0,7.67,10.33,10.67,1,,,
8333,b8d3c973-642b-4455-9fc2-9a6cd46ce2cd,TopTank Tankstelle,TopTank,CHEMNITZ,09116,LIMBACHER STR. 145,,diesel|e10|e5,3,39.918,99.726,18.557,1.471,2.009,16.67,,0.0,0.0,0.0,1,,,
8334,01a2003b-3ec1-4be6-aa4e-d46901f836a7,Aral Tankstelle,ARAL,Meckenheim,53340,Bonner Straße,6,diesel|e10|e5,3,39.917,50.81,15.994,52.946,2.219,15.0,3.0,14.33,14.67,14.67,1,,,
8334,ec495ae3-4042-4686-8d68-c55a0cc5ff8b,Aral Tankstelle,ARAL,Mönchengladbach,41199,Kölner Straße,107,diesel|e10|e5,3,39.917,50.81,15.994,52.946,2.219,15.0,3.0,7.67,14.67,14.67,1,,,
8336,77c4cc3c-ae11-43c4-85cc-5c147409b46f,Aral Tankstelle,ARAL,Göppingen,73033,Hohenstaufenstraße,5,diesel|e10|e5,3,39.914,50.81,23.141,45.792,2.219,14.33,3.0,7.67,12.33,13.0,1,,,
8337,13908963-3afe-4136-b8c4-f7e7e3ec5eba,Aral Tankstelle,ARAL,Mönchengladbach,41068,Waldnieler Straße,60,diesel|e10|e5,3,39.904,50.81,27.194,41.707,2.219,14.0,3.0,2.67,11.33,13.33,1,,,
8337,4640967f-dfc1-4644-b830-dae845a7e166,Aral Tankstelle,ARAL,Mönchengladbach,41063,Marienburger Straße,3,diesel|e10|e5,3,39.904,50.81,27.194,41.707,2.219,14.0,3.0,2.67,11.33,13.33,1,,,
8337,b2959ca5-6802-4b79-acb2-dbaabf2decab,Aral Tankstelle,ARAL,Mönchengladbach,41068,Monschauer Straße,33,diesel|e10|e5,3,39.904,50.81,27.194,41.707,2.219,14.0,3.0,2.67,11.33,13.33,1,,,
8340,91360525-5403-4bf9-a1b5-a8761be6f18f,Esso Tankstelle,ESSO,DRESDEN,01097,LEIPZIGER STR. 2 E,,diesel|e10|e5,3,39.893,12.036,34.471,73.172,2.246,13.33,1.0,9.33,11.33,13.67,1,,,
8341,5bbc1d4f-ae96-4a5c-81c9-6bb90f090f5b,Shell Dresden Hansastrasse 60,Shell,Dresden,01097,Hansastrasse,60,diesel|e10|e5,3,39.89,25.834,66.072,27.763,2.236,11.0,3.0,5.33,7.33,9.67,1,,,
8341,8d439c5f-ff9e-4904-8c4a-e586e86f0f58,Shell Weinboehla Dresdener Str. 69,Shell,Weinboehla,01689,Dresdener Str.,69,diesel|e10|e5,3,39.89,25.834,66.072,27.763,2.236,11.0,3.0,3.0,7.33,9.33,1,,,
8341,aa28a276-d2d4-497e-9a7f-8ff7048887dc,Shell Dresden Leipziger Str. 125,Shell,Dresden,01127,Leipziger Str.,125,diesel|e10|e5,3,39.89,25.834,66.072,27.763,2.236,11.0,3.0,5.33,7.33,9.67,1,,,
8341,e3ab6579-0b05-492e-8e74-c46e47923e71,Shell Coswig Dresdner Str. 93,Shell,Coswig,01640,Dresdner Str.,93,diesel|e10|e5,3,39.89,25.834,66.072,27.763,2.236,11.0,3.0,3.0,7.33,9.33,1,,,
